Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr06g1428009.1	Omega-6 fatty acid desaturase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1438003.1	UPF0057 membrane protein"	NA	NA	-0.648396296247391	NA	NA	NA	NA	-0.921292916494528	NA	NA	-1.07333757999047	NA	NA	NA	NA	NA
Niben261Chr06g1444005.1	Translation initiation factor IF-3"	NA	0.625390346896272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.940611364176653
Niben261Chr06g1446009.1	Chr1:10651159-10651452 FORWARD LENGTH=97"	NA	0.815776554918411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1449007.1	ATP-dependent DNA helicase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1450004.1	nuclear pore complex protein NUP43-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994532333866499
Niben261Chr06g1455005.1	lactation elevated protein 1-like"	NA	NA	-0.612475417720911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1464005.1	E3 ubiquitin-protein ligase XBAT32"	NA	NA	NA	0.596191389729604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1468003.1	Chr4:13935836-13937367 REVERSE LENGTH=148"	NA	0.762732929497201	NA	NA	0.622583036441663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31663057939214
Niben261Chr06g1470006.1	Pre-mRNA-splicing factor RBM22/SLT11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.776905597599914
Niben261Chr06g1470007.1	CpSecY"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87295568337516
Niben261Chr06g1477007.1	Zinc finger protein constans-like 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.927400518644984	NA	NA	NA
Niben261Chr06g1478001.1	ADP-ribosylation factor 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1488001.1	Transcription initiation factor tfiid subunit 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0010003.1	Protein cornichon-like 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.686450606892386	-0.758162090466931	NA
Niben261Chr07g0013003.1	Atp synthase delta chain. chloroplastic"	NA	0.777782689071779	NA	NA	0.666727944277351	0.689743587763961	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848520714299148
Niben261Chr07g0013009.1	Chr4:13854641-13855671 REVERSE LENGTH=196"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0019007.1	S-adenosylmethionine carrier 1. chloroplastic/mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93891834318204
Niben261Chr07g0040001.1	stress enhanced protein 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.769011171528203	-0.87852773014385	-1.26237548851109
Niben261Chr07g0050003.1	ABC1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07571372655449	NA	NA
Niben261Chr07g0069025.1	NADH-ubiquinone oxidoreductase chain 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0069028.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0071010.1	Metallocarboxypeptidase inhibitor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0110006.1	Chr4:18508569-18510289 REVERSE LENGTH=245"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.29484933703772	-0.970739705249024	NA
Niben261Chr07g0133016.1	Glycine-rich protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597927686991442	NA	NA	0.983542849166579
Niben261Chr07g0149013.1	AT1G65230-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76218861346054	NA	NA	NA
Niben261Chr07g0195004.1	mitochondrial substrate carrier family protein C-like"	NA	NA	NA	NA	NA	0.673311864531418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0227005.1	UDP-arabinopyranose mutase 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0249010.1	NADH-ubiquinone oxidoreductase chain 5"	NA	-0.861795813162356	-0.926742874570248	NA	-0.682654119296944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0266005.1	Plastocyanin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793142856515374	1.06157653698943	NA	NA	NA
Niben261Chr07g0342013.1	Lysine--tRNA ligase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00930371617392
Niben261Chr07g0342014.1	Protein MET1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.771389617283346	NA	NA
Niben261Chr07g0372012.1	Photosystem II PsbX"	NA	NA	NA	NA	NA	NA	0.818004110586746	NA	NA	NA	0.926623812540307	1.12041871059013	1.01518903224129	NA	NA	NA
Niben261Chr07g0408005.1	NAD(P)H-quinone oxidoreductase subunit U. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.600488468380238	NA	NA	0.613815953872878
Niben261Chr07g0418004.1	Alba domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0418008.1	Alba domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0512003.1	40S ribosomal protein S4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0516001.1	PSI-K"	NA	NA	NA	NA	NA	NA	0.739954035198271	NA	NA	NA	1.05004396834323	1.49132972096287	1.55888875308269	NA	NA	NA
Niben261Chr07g0539003.1	protein root UVB sensitive 2. chloroplastic-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0566006.1	Cyclin delta-3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15250540515753
Niben261Chr07g0578003.1	Sumo-conjugating enzyme sce1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.624045961049264	NA	-0.793927600886957
Niben261Chr07g0613011.1	LOB domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12298445234362	1.10752397228145	1.08708166411517	0.70720134905331
Niben261Chr07g0651001.1	Branched-chain-amino-acid aminotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0695005.1	multiple organellar RNA editing factor 2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856581499075386	0.907838816714394	0.696273536090047	0.71723895859618	1.41693267319589
Niben261Chr07g0697012.1	protein FLUORESCENT IN BLUE LIGHT. chloroplastic-like"	NA	0.909551840458208	NA	NA	0.605286404672787	NA	NA	NA	NA	NA	NA	NA	0.889979682396261	NA	NA	1.44069491217093
Niben261Chr07g0712003.1	Protein translocase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.624809212875606	-0.591034867726478	NA
Niben261Chr07g0731001.1	Thylakoid soluble phosphoprotein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31058759302993
Niben261Chr07g0756003.1	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 16. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.695093369837922	NA	NA	NA
Niben261Chr07g0786007.1	Chr5:5238242-5240578 FORWARD LENGTH=339"	NA	1.2010444471345	NA	1.15466972630702	1.17221958670146	1.20331776934767	1.99279013158579	NA	NA	NA	2.65619864276822	2.30247017156506	2.14496958377297	NA	NA	-0.759519332576183
Niben261Chr07g0790004.1	Sugar transporter"	NA	NA	NA	NA	-0.900353475068857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0800004.1	Protein chaperone-like protein of por1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16913385365988
Niben261Chr07g0800006.1	Fructose-bisphosphate aldolase"	NA	0.712666222293461	NA	NA	NA	0.586049389644306	NA	NA	NA	NA	1.1136987071586	1.02910276979071	0.801897944271743	NA	NA	NA
Niben261Chr07g0896006.1	Serine hydroxymethyltransferase"	NA	NA	NA	NA	NA	NA	0.70884444621004	NA	NA	NA	0.667493263322451	0.752495587085587	0.781911940484326	NA	0.658181440209294	NA
Niben261Chr07g0941010.1	Oxygen-evolving enhancer protein 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.822687307223035	0.99698949445836	NA	NA	NA
Niben261Chr07g0951010.1	alpha/beta hydrolase domain-containing protein 17C-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0952001.1	E3 ubiquitin-protein ligase At3g02290-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0956007.1	protein CHLORORESPIRATORY REDUCTION 7. chloroplastic-like"	0.632986737097193	0.913373925229769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.760928749889084	NA	NA	0.942655305552844
Niben261Chr07g0961014.1	Chr5:15826285-15827517 REVERSE LENGTH=239"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0996014.1	30S ribosomal protein S21. chloroplastic"	NA	NA	NA	NA	NA	0.592313156812983	0.843703045510469	NA	NA	NA	NA	NA	0.835300394383334	0.719448419670114	0.753392009194404	1.24011220979236
Niben261Chr07g0998005.1	ABC transporter domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.790734601141371
Niben261Chr07g0999022.1	Glutaredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654893509988148
Niben261Chr07g1010007.1	Cytochrome b6-f complex subunit 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1011021.1	protein PLASTID TRANSCRIPTIONALLY ACTIVE 14-like isoform X1"	NA	0.734371040374983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972437786823866	NA	NA	1.45042147830273
Niben261Chr07g1023002.1	Oxygen-evolving enhancer protein 1. chloroplastic"	NA	0.613020991436959	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791596334882905	0.989598280909901	NA	NA	NA
Niben261Chr07g1026001.1	Chr2:10063307-10063810 REVERSE LENGTH=167"	NA	NA	NA	NA	NA	NA	1.07409041422385	NA	NA	NA	NA	NA	0.628008515024166	NA	NA	NA
Niben261Chr07g1026002.1	Synechocystis YCF37"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608155131827654	0.789859349930359	1.23713056299943	NA	NA	NA
Niben261Chr07g1039016.1	Serine hydroxymethyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1053002.1	Photosystem II reaction center protein H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1056005.1	Ferredoxin--NADP reductase. chloroplastic"	NA	0.671723912466462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1068004.1	V-type proton ATPase proteolipid subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1073001.1	B-box zinc finger protein 19-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.733240858050091	NA	NA	NA
Niben261Chr07g1091010.1	Thioredoxin H-type"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1100003.1	AP complex subunit sigma"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1119008.1	Rhomboid family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.841609222039328
Niben261Chr07g1128052.1	Ribulose bisphosphate carboxylase small chain"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1128060.1	Ribulose bisphosphate carboxylase small chain"	NA	NA	NA	NA	NA	NA	1.15903917268354	NA	NA	NA	0.843680194876649	1.15670468253672	1.30762862489629	NA	NA	NA
Niben261Chr07g1128061.1	Ribulose bisphosphate carboxylase small chain"	NA	NA	NA	NA	NA	NA	0.873428875545477	NA	NA	NA	NA	NA	0.767789309735705	NA	NA	NA
Niben261Chr07g1128067.1	Ribulose bisphosphate carboxylase small chain"	NA	NA	NA	NA	NA	NA	0.983459291817295	NA	NA	NA	0.82941794492772	1.14480415927585	1.22146695997712	NA	NA	NA
Niben261Chr07g1129012.1	Protein aba deficient 4. chloroplastic"	NA	0.813497256196452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08877056302988	NA	NA	NA
Niben261Chr07g1129027.1	AB hydrolase-1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1131014.1	Plastidic glucose transporter like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1181010.1	MLO-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598637191989214	NA	NA	NA
Niben261Chr07g1201006.1	Cytochrome c6. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618688781909788
Niben261Chr07g1202015.1	Inositol-1-monophosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.686390241757012
Niben261Chr07g1212004.1	Haloacid dehalogenase-like hydrolase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816055753959264
Niben261Chr07g1216015.1	Ribose-5-phosphate isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.627698489581073
Niben261Chr07g1218003.1	cation/calcium exchanger 4-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1230006.1	40S ribosomal protein S4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1230038.1	187-kDa microtubule-associated protein AIR9-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1230042.1	60S ribosomal protein L32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1230044.1	protein PLASTID TRANSCRIPTIONALLY ACTIVE 12-like"	NA	0.873514862705048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02576327283645	0.634568163893653	NA	1.91231116058443
Niben261Chr07g1242008.1	Beta-ketoacyl-[acyl-carrier-protein] synthase I"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1242009.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64281625076364	NA	NA	0.912770381967353
Niben261Chr07g1242016.1	ORF43m"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1254004.1	Cell wall protein TIR4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751038289668187	NA	NA	-0.87331058046445	NA	NA
Niben261Chr07g1266007.1	Aquaporin nip1-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1308001.1	protein NUCLEAR FUSION DEFECTIVE 6. chloroplastic/mitochondrial-like"	NA	NA	NA	NA	NA	NA	NA	NA	0.749883348358369	NA	NA	NA	0.639000181395773	NA	NA	1.39885602086664
Niben261Chr07g1317001.1	30S ribosomal protein S5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899878442297939	0.726524085257001	0.823633994052864	0.795977342983172
Niben261Chr07g1324009.1	Phosphoglycerate mutase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1351008.1	Eukaryotic translation initiation factor 3 subunit J"	NA	NA	NA	NA	NA	-0.600962600582873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1360011.1	nitric oxide synthase-interacting protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1369024.1	oxygen-evolving enhancer protein 3-2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	0.739746359744612	NA	NA	NA	0.954323353622442	1.25393326206206	1.4088600596534	0.676569667635292	0.828033858697179	NA
Niben261Chr07g1370007.1	transcription factor ILR3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1383002.1	ATP synthase gamma chain. chloroplastic"	NA	0.750699598973308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1390002.1	Aminomethyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1390028.1	Aspartic proteinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.587600080288064	NA	NA	NA
Niben261Chr07g1393007.1	Core-2/I-branching beta-1.6-N-acetylglucosaminyltransferase family protein isoform 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1393011.1	Leucine--tRNA ligase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00316834109777
Niben261Chr07g1399001.1	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1418012.1	zinc finger protein CONSTANS-LIKE 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.00790014568745	NA	NA	NA	NA	-0.649317112247718
Niben261Chr07g1420001.1	sodium-coupled neutral amino acid transporter 5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1424019.1	proline-rich receptor-like protein kinase PERK9"	NA	0.883502309286424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1444019.1	EID1-like F-box protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1447023.1	DUF3598 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02631800212168	0.595758081104841	0.714822870886891	1.3168553092838
Niben261Chr07g1466011.1	thioredoxin H2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1477003.1	HMA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618841747868717	NA	NA	1.12062487830647
Niben261Chr07g1484001.1	Peptidylprolyl isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704835715192348	NA	1.12435995575908	NA	NA	NA
Niben261Chr07g1485002.1	Carbonic anhydrase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60264143269902	NA	NA	-0.802615597005191
Niben261Chr07g1487005.1	50S ribosomal protein L12. chloroplastic"	NA	0.958561566402816	NA	0.697950534606452	0.84188021483506	0.766082886546473	NA	NA	NA	NA	0.606397143375578	NA	1.1434053247677	NA	0.719619814285007	0.841444206686439
Niben261Chr07g1492018.1	50S ribosomal protein L5. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629080934946519	NA	NA	1.16384484137403
Niben261Chr07g1494022.1	histone acetyltransferase KAT6A-like isoform X3"	NA	NA	NA	NA	NA	NA	0.736718415913175	NA	NA	NA	NA	NA	NA	NA	NA	-0.7658072888602
Niben261Chr07g1499002.1	glucuronokinase 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1500015.1	SGF29 C-terminal domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0007011.1	Calcium-transporting ATPase"	-0.860168140374442	-0.871020769575321	NA	-0.917394053139886	-0.914325609553941	-1.06536893285389	-0.597689345832263	NA	NA	NA	-0.713752037208105	NA	NA	NA	NA	NA
Niben261Chr08g0008031.1	Glutamyl-tRNA reductase-binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3550768624052
Niben261Chr08g0017040.1	HORMA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.860039246188333	-0.819118951138124	-0.644233206185913	NA	NA	NA
Niben261Chr08g0026002.1	transmembrane protein 87A-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.789971933627935	NA	NA
Niben261Chr08g0027002.1	Exocyst subunit Exo70 family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.592669164347775
Niben261Chr08g0033007.1	Threonine synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0047002.1	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0047006.1	protein NUCLEAR FUSION DEFECTIVE 6. chloroplastic/mitochondrial-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0049019.1	charged multivesicular body protein 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.712756564816332
Niben261Chr08g0054001.1	GDSL esterase/lipase"	0.920972305174504	0.798377221726098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0062008.1	Chr1:30014371-30014874 FORWARD LENGTH=167"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0064010.1	OVATE domain-containing protein"	0.932908239886846	1.37748417949249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.21536085867688	NA	-0.802529644896902
Niben261Chr08g0066008.1	Protein disulfide isomerase-like 1-6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0067004.1	Photosystem i reaction center subunit vi. chloroplastic"	NA	NA	NA	NA	NA	NA	0.853849475038732	NA	0.649151406884535	0.717859192430699	0.846849773478895	0.944817808369489	1.12943434015924	NA	0.718807258750793	NA
Niben261Chr08g0068001.1	30S ribosomal protein S17. chloroplastic"	NA	0.75215554618874	NA	NA	0.668037559143541	0.635376433021508	NA	NA	NA	NA	NA	NA	0.825139176194107	NA	NA	1.12873688005693
Niben261Chr08g0072005.1	D-glycerate 3-kinase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.634540692575439	NA	NA
Niben261Chr08g0073003.1	Auxin-responsive protein"	NA	-0.834311353417117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0078010.1	MAR-binding filament-like protein 1-1"	NA	0.705357209068679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02626284437138
Niben261Chr08g0079010.1	Chr1:25471534-25471809 REVERSE LENGTH=91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0081008.1	Boron transporter 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20101029674963
Niben261Chr08g0095003.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0095008.1	LOB domain-containing protein"	-1.61752123178953	-1.38532598939112	-1.48253924470618	NA	-1.1278372416127	-1.30067511217556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.75370574247545
Niben261Chr08g0096013.1	synaptotagmin-5-like"	NA	-0.66467248062709	NA	-0.735257442234758	-0.68188391465474	-0.772790705704339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0099005.1	HORMA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0101018.1	Histidine--tRNA ligase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.789161965915699
Niben261Chr08g0103016.1	Peptidylprolyl isomerase"	NA	0.862251526739934	NA	NA	0.686994351450571	NA	NA	NA	NA	NA	NA	NA	1.18139526728838	NA	NA	NA
Niben261Chr08g0115044.1	Down syndrome critical region protein 3-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0116008.1	TPR repeat-containing thioredoxin TDX"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0120022.1	Acyl carrier protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17813943315682	NA	NA	1.13932062339942
